,tract,year,BFBL,BL,BLSL,SBL,SBLBL,SLM,SLMTC,SUP,total_built_all_lanes,cumulative_length
0,1001,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1001,2008,0.0,0.0,0.0,0.0,0.0,110.038378476,0.0,0.0,110.038378476,110.038378476
2,1001,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.038378476
3,1001,2010,0.0,2493.8158438755,0.0,0.0,0.0,563.1927063402001,0.0,0.0,3057.0085502157,3167.0469286917
4,1001,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3167.0469286917
5,1001,2012,0.0,851.7796681812999,0.0,0.0,0.0,684.141817164,0.0,0.0,1535.9214853453,4702.968414037
6,1001,2013,0.0,36.4506283632,0.0,0.0,0.0,0.0,0.0,0.0,36.4506283632,4739.4190424002
7,1001,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739.4190424002
8,1001,2015,0.0,0.0,0.0,0.0,0.0,485.6087148854,0.0,0.0,485.6087148854,5225.0277572856
9,1001,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5225.0277572856
10,1001,2017,0.0,485.6495295978,0.0,0.0,0.0,0.0,0.0,0.0,485.6495295978,5710.6772868834
11,1001,2018,0.0,0.0,0.0,0.0,0.0,0.0,441.1499959985,51.3845317647,51.3845317647,5762.0618186481
12,1001,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5762.0618186481
13,1001,2020,0.0,0.0,0.0,1908.1898505689,0.0,0.0,310.0080966719,0.0,1908.1898505689,7670.251669217
14,1001,2021,0.0,0.0,0.0,0.0,0.0,0.0,711.256283144,0.0,0.0,7670.251669217
15,1001,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7670.251669217
16,1002,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1002,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1002,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1002,2010,0.0,1402.2364189296,0.0,0.0,0.0,86.7155925689,0.0,0.0,1488.9520114985,1488.9520114985
20,1002,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.9520114985
21,1002,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1002,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1002,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1002,2015,0.0,0.0,0.0,0.0,0.0,758.8903774967,0.0,0.0,758.8903774967,2247.8423889952
25,1002,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247.8423889952
26,1002,2017,38.4383029346,1351.5514469297,0.0,0.0,0.0,0.0,0.0,0.0,1389.9897498643,3637.8321388595
27,1002,2018,0.0,0.0,0.0,0.0,0.0,0.0,244.1679003926,0.0,0.0,3637.8321388595
28,1002,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.8321388595
29,1002,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1002,2021,0.0,0.0,0.0,0.0,0.0,0.0,711.256283144,0.0,0.0,3637.8321388595
31,1002,2022,0.0,0.0,0.0,0.0,0.0,0.0,252.003181871,0.0,0.0,3637.8321388595
32,1003,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1003,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1003,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1003,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1003,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1003,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1003,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1003,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1003,2015,0.0,0.0,0.0,0.0,0.0,758.8903774967,0.0,0.0,758.8903774967,758.8903774967
41,1003,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.8903774967
42,1003,2017,38.4383029346,1381.8941293901,0.0,0.0,0.0,0.0,0.0,0.0,1420.3324323247,2179.2228098214
43,1003,2018,0.0,0.0,0.0,0.0,0.0,0.0,441.1499959985,0.0,0.0,2179.2228098214
44,1003,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.2228098214
45,1003,2020,0.0,889.0065063605999,0.0,0.0,0.0,0.0,0.0,0.0,889.0065063605999,3068.229316182
46,1003,2021,0.0,0.0,0.0,0.0,0.0,0.0,3272.7402364289,0.0,0.0,3068.229316182
47,1003,2022,0.0,0.0,0.0,0.0,0.0,0.0,252.003181871,0.0,0.0,3068.229316182
48,1004,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1004,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1004,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1004,2010,0.0,241.184398606,0.0,0.0,0.0,1151.3539136529,0.0,0.0,1392.5383122589,1392.5383122589
52,1004,2011,0.0,0.0,0.0,0.0,0.0,121.8855211202,0.0,0.0,121.8855211202,1514.4238333791
53,1004,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.4238333791
54,1004,2013,0.0,0.0,0.0,0.0,0.0,207.0386575303,0.0,0.0,207.0386575303,1721.4624909094
55,1004,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.4624909094
56,1004,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1004,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1004,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1004,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1004,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1004,2020,0.0,598.748857906,0.0,0.0,0.0,0.0,0.0,0.0,598.748857906,2320.2113488154
62,1004,2021,0.0,0.0,0.0,0.0,0.0,0.0,2980.435131091,0.0,0.0,2320.2113488154
63,1004,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320.2113488154
64,1005,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1005,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1005,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1005,2010,0.0,851.187564822,0.0,0.0,0.0,1293.0235211811,0.0,0.0,2144.2110860031,2144.2110860031
68,1005,2011,0.0,0.0,0.0,0.0,0.0,1036.7356652126,0.0,0.0,1036.7356652126,3180.9467512157
69,1005,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180.9467512157
70,1005,2013,0.0,0.0,0.0,0.0,0.0,294.6552473486,0.0,0.0,294.6552473486,3475.6019985642997
71,1005,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3475.6019985642997
72,1005,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1005,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1005,2017,0.0,855.3272117767,0.0,0.0,0.0,86.5432816504,0.0,0.0,941.8704934271,4417.4724919914
75,1005,2018,0.0,0.0,0.0,0.0,0.0,0.0,441.1499959985,0.0,0.0,4417.4724919914
76,1005,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4417.4724919914
77,1005,2020,0.0,0.0,0.0,0.0,0.0,0.0,310.0080966719,0.0,0.0,4417.4724919914
78,1005,2021,0.0,0.0,0.0,0.0,0.0,0.0,1694.6412206447,0.0,0.0,4417.4724919914
79,1005,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4417.4724919914
80,1006.01,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1006.01,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1006.01,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1006.01,2010,0.0,446.983238464,0.0,0.0,0.0,187.2269360429,0.0,0.0,634.2101745069,634.2101745069
84,1006.01,2011,0.0,0.0,0.0,0.0,0.0,867.8427432704,0.0,0.0,867.8427432704,1502.0529177773
85,1006.01,2012,0.0,573.4895094213,594.4228459343,0.0,0.0,0.0,0.0,0.0,1167.9123553556,2669.9652731329
86,1006.01,2013,0.0,0.0,0.0,0.0,0.0,1400.3682247364,0.0,0.0,1400.3682247364,4070.3334978693
87,1006.01,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.3334978693
88,1006.01,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1006.01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1006.01,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1006.01,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1006.01,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1006.01,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1006.01,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1006.01,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1006.03,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1006.03,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1006.03,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1006.03,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1006.03,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1006.03,2012,0.0,548.4268452403,675.0722837891,0.0,0.0,0.0,0.0,0.0,1223.4991290294001,1223.4991290294001
102,1006.03,2013,0.0,0.0,0.0,0.0,0.0,1063.0985173595,0.0,0.0,1063.0985173595,2286.5976463889
103,1006.03,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2286.5976463889
104,1006.03,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1006.03,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1006.03,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1006.03,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1006.03,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1006.03,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1006.03,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,1006.03,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1007,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1007,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1007,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1007,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1007,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1007,2012,0.0,548.4268452403,80.6494378548,0.0,0.0,0.0,0.0,0.0,629.0762830951,629.0762830951
118,1007,2013,0.0,0.0,0.0,0.0,0.0,817.8189811952,0.0,0.0,817.8189811952,1446.8952642903
119,1007,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.8952642903
120,1007,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1007,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1007,2017,321.07288379219995,209.905438213,0.0,0.0,0.0,0.0,0.0,0.0,530.9783220052,1977.8735862955
123,1007,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.8735862955
124,1007,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1007,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1007,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1007,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1008,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1008,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1008,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1008,2010,0.0,446.983238464,0.0,0.0,0.0,1669.0642805615,0.0,0.0,2116.0475190255,2116.0475190255
132,1008,2011,0.0,0.0,0.0,0.0,0.0,344.033074543,0.0,0.0,344.033074543,2460.0805935685003
133,1008,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.0805935685003
134,1008,2013,0.0,0.0,0.0,0.0,0.0,1024.6880578462,0.0,0.0,1024.6880578462,3484.7686514147003
135,1008,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3484.7686514147003
136,1008,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1008,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1008,2017,421.48868765960003,1084.8524700183,0.0,0.0,0.0,0.0,0.0,0.0,1506.3411576779,4991.109809092601
139,1008,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4991.109809092601
140,1008,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1008,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1008,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1008,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,708,2007,0.0,0.0,0.0,0.0,84.2399823033,0.0,0.0,0.0,0.0,0.0
145,708,2008,0.0,0.0,0.0,0.0,84.2399823033,0.0,0.0,0.0,0.0,0.0
146,708,2009,0.0,748.5521544160999,0.0,0.0,0.0,0.0,0.0,0.0,748.5521544160999,748.5521544160999
147,708,2010,0.0,0.0,0.0,0.0,84.2399823033,0.0,0.0,0.0,0.0,748.5521544160999
148,708,2011,0.0,1212.7001908619,0.0,0.0,0.0,0.0,0.0,0.0,1212.7001908619,1961.252345278
149,708,2012,0.0,0.0,0.0,0.0,0.0,354.55050871900005,0.0,0.0,354.55050871900005,2315.802853997
150,708,2013,0.0,0.0,0.0,0.0,84.2399823033,0.0,0.0,0.0,0.0,2315.802853997
151,708,2014,0.0,0.0,0.0,0.0,84.2399823033,0.0,0.0,0.0,0.0,0.0
152,708,2015,0.0,0.0,0.0,0.0,84.2399823033,0.0,0.0,0.0,0.0,0.0
153,708,2016,0.0,0.0,0.0,0.0,84.2399823033,0.0,0.0,0.0,0.0,0.0
154,708,2017,0.0,0.0,0.0,0.0,84.2399823033,0.0,0.0,0.0,0.0,0.0
155,708,2018,0.0,0.0,0.0,266.00302356884,0.0,0.0,0.0,0.0,266.00302356884,2581.80587756584
156,708,2019,0.0,0.0,0.0,0.0,84.2399823033,0.0,0.0,0.0,0.0,2581.80587756584
157,708,2020,0.0,0.0,0.0,0.0,84.2399823033,0.0,0.0,0.0,0.0,0.0
158,708,2021,0.0,0.0,0.0,0.0,84.2399823033,0.0,0.0,0.0,0.0,0.0
159,708,2022,0.0,0.0,0.0,110.2813706738,84.2399823033,0.0,0.0,0.0,110.2813706738,2692.08724823964
160,709,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,709,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,709,2009,0.0,426.7896340246,0.0,0.0,0.0,0.0,0.0,0.0,426.7896340246,426.7896340246
163,709,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.7896340246
164,709,2011,0.0,1833.4649363774001,0.0,0.0,0.0,783.34385258423,0.0,0.0,2616.80878896163,3043.5984229862297
165,709,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.5984229862297
166,709,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,709,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,709,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,709,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,709,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,709,2018,0.0,0.0,0.0,102.77839437333999,0.0,0.0,0.0,0.0,102.77839437333999,3146.3768173595695
172,709,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3146.3768173595695
173,709,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,709,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,709,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,801,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,801,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,801,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,801,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,801,2011,0.0,343.72167902700005,0.0,0.0,0.0,0.0,0.0,0.0,343.72167902700005,343.72167902700005
181,801,2012,0.0,469.87796522459996,0.0,0.0,0.0,599.1956242084,0.0,0.0,1069.073589433,1412.79526846
182,801,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.79526846
183,801,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,801,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,801,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,801,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,801,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,801,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,801,2020,0.0,0.0,0.0,702.39830093378,0.0,0.0,0.0,0.0,702.39830093378,2115.19356939378
190,801,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2115.19356939378
191,801,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,803,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,803,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,803,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,803,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,803,2011,0.0,1109.9241227458,209.6232911725,0.0,0.0,773.2047917899,0.0,0.0,2092.7522057082,2092.7522057082
197,803,2012,0.0,0.0,0.0,0.0,0.0,273.2566166617,0.0,0.0,273.2566166617,2366.0088223699
198,803,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2366.0088223699
199,803,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,803,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,803,2016,0.0,0.0,0.0,0.0,0.0,100.038465981,0.0,0.0,100.038465981,2466.0472883509
202,803,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2466.0472883509
203,803,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,803,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,803,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,803,2021,0.0,0.0,0.0,279.4207987313,0.0,0.0,0.0,0.0,279.4207987313,2745.4680870822003
207,803,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745.4680870822003
208,804.01,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,804.01,2008,0.0,0.0,0.0,0.0,0.0,17.649550569040002,0.0,0.0,17.649550569040002,17.649550569040002
210,804.01,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.649550569040002
211,804.01,2010,0.0,0.0,0.0,0.0,0.0,103.754976842,0.0,0.0,103.754976842,121.40452741104001
212,804.01,2011,0.0,1436.9515720219001,73.5061292873,0.0,0.0,2020.9375636884301,0.0,0.0,3531.39526499763,3652.79979240867
213,804.01,2012,0.0,0.0,0.0,0.0,0.0,599.1956242084,0.0,0.0,599.1956242084,4251.99541661707
214,804.01,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4251.99541661707
215,804.01,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,804.01,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,804.01,2016,0.0,0.0,0.0,0.0,0.0,100.038465981,0.0,0.0,100.038465981,4352.03388259807
218,804.01,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4352.03388259807
219,804.01,2018,0.0,0.0,0.0,112.1849843448,0.0,0.0,0.0,0.0,112.1849843448,4464.21886694287
220,804.01,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4464.21886694287
221,804.01,2020,0.0,0.0,0.0,702.39830093378,0.0,0.0,0.0,0.0,702.39830093378,5166.61716787665
222,804.01,2021,0.0,0.0,0.0,279.4207987313,0.0,0.0,0.0,0.0,279.4207987313,5446.03796660795
223,804.01,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5446.03796660795
224,805,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,805,2008,0.0,0.0,0.0,0.0,0.0,17.649550569040002,0.0,0.0,17.649550569040002,17.649550569040002
226,805,2009,0.0,197.0401228968,0.0,0.0,0.0,0.0,0.0,0.0,197.0401228968,214.68967346584
227,805,2010,0.0,0.0,0.0,0.0,0.0,163.7565839973,0.0,0.0,163.7565839973,378.44625746314
228,805,2011,0.0,1668.6752141994,0.0,0.0,0.0,1213.17871632493,0.0,0.0,2881.8539305243303,3260.30018798747
229,805,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260.30018798747
230,805,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,805,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
