X,Y,Number,Name,Latitude,Longitude,District,Public_,Total_docks,ObjectId
-71.10809952,42.36178044,M32030,Dana Park,42.36178044,-71.10809952,Cambridge,Yes,19,212
-71.091946,42.316902,B32027,NCAAA - Walnut Ave at Crawford St,42.316902,-71.091946,Boston,Yes,15,213
-71.132788,42.388966,M32031,Danehy Park,42.388966,-71.132788,Cambridge,Yes,17,214
-71.1467354,42.35732922,D32001,New Balance - 20 Guest St,42.35732922,-71.1467354,Boston,Yes,14,215
-71.066498,42.326599,C32022,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,42.326599,-71.066498,Boston,Yes,15,216
-71.139019,42.389456,M32075,Danehy Park at New Street,42.389456,-71.139019,Cambridge,Yes,19,217
-71.20637298,42.32206566,N32010,Newton Highlands T,42.32206566,-71.20637298,Newton,Yes,15,218
-71.07782811,42.35096144,D32045,Dartmouth St at Newbury St,42.35096144,-71.07782811,Boston,Yes,19,219
-71.20779455,42.33620337,N32013,Newton Library,42.33620337,-71.20779455,Newton,Yes,13,220
-71.123024,42.396969,S32006,Davis Square,42.396969,-71.123024,Somerville,Yes,25,221
-71.027733,42.379295,A32051,Day Sq,42.379295,-71.027733,Boston,Yes,16,222
-71.15656637,42.36762049,W32007,Nichols Ave. at Watertown Greenway,42.36762049,-71.15656637,Watertown,Yes,12,223
-71.0972821,42.34924377,B32037,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,Boston,Yes,19,224
-71.201462,42.36068456,N32002,Nonantum Library,42.36068456,-71.201462,Newton,Yes,15,225
-70.90614259,42.52989965,T32015,North St at Liberty Hill Ave,42.52989965,-70.90614259,Salem,Yes,11,226
-70.89139044,42.52009618,T32018,Derby Street,42.52009618,-70.89139044,Salem,Yes,11,227
-71.067793,42.42386,G32002,Northern Strand at Main St,42.42386,-71.067793,Malden,Yes,11,228
-71.14797131,42.39790817,M32066,Discovery Park - 30 Acorn Park Drive,42.39790817,-71.14797131,Cambridge,Yes,23,229
-71.166491,42.35057,D32031,Oak Square - 615 Washington St,42.35057,-71.166491,Boston,Yes,13,230
-71.05737627,42.34404051,C32009,Dorchester Ave at Gillette Park,42.34404051,-71.05737627,Boston,Yes,15,231
-71.10841334,42.35766248,M32076,Old Morse Park at Putnam Ave,42.35766248,-71.10841334,Cambridge,Yes,15,232
-71.062571,42.291718,C32066,Dorchester Ave at King St,42.291718,-71.062571,Boston,Yes,15,233
-71.0613513,42.35847764,B32061,One Beacon St,42.35847764,-71.0613513,Boston,Yes,16,234
-71.08386572,42.32984299,B32017,Dudley Square - Bolling Building,42.32984299,-71.08386572,Boston,Yes,0,235
-71.10446509,42.3339227,B32036,One Brigham Circle,42.3339227,-71.10446509,Boston,Yes,15,236
-71.075354,42.325333,C32015,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave,42.325333,-71.075354,Boston,Yes,15,237
-71.08311072,42.36224179,M32003,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,Cambridge,Yes,23,238
-71.039431,42.369536,A32031,East Boston Neighborhood Health Center - 20 Maverick Square,42.369536,-71.039431,Boston,Yes,16,239
-71.08318716,42.38762811,S32017,East Somerville Library (Broadway and Illinois),42.38762811,-71.08318716,Somerville,Yes,15,240
-71.08714389,42.38717463,S32038,Edgerly Education Center,42.38717463,-71.08714389,Somerville,Yes,15,241
-71.068607,42.378965,A32022,Edwards Playground - Main St at Eden St,42.378965,-71.068607,Boston,Yes,19,242
-71.069957,42.369885,M32034,EF - North Point Park,42.369885,-71.069957,Cambridge,Yes,23,243
-71.098634,42.315692,E32004,Egleston Square - Atherton St at Washington St,42.315692,-71.098634,Boston,Yes,15,244
-71.0724476,42.39329263,V32005,Encore,42.39329263,-71.0724476,Everett,Yes,15,245
-70.905535,42.516223,T32011,Essex St at Dalton Parkway,42.516223,-70.905535,Salem,Yes,11,246
-71.05645001,42.40701602,V32003,Everett Square (Broadway at Chelsea St),42.40701602,-71.05645001,Everett,Yes,14,247
-71.0445714,42.35339051,A32000,Fan Pier,42.35339051,-71.0445714,Boston,Yes,15,248
-71.02495,42.3334,C32051,Farragut Rd at E. 6th St,42.3334,-71.02495,Boston,Yes,23,249
-71.06068976,42.29963349,C32041,Fields Corner T Stop,42.29963349,-71.06068976,Boston,Yes,15,250
-71.08767617,42.33420351,B32064,Flat 9 at Whittier,42.33420351,-71.08767617,Boston,Yes,15,251
-71.09169,42.366277,M32002,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Cambridge,Yes,19,252
-71.08071685,42.3930184,S32047,Foley St at Grand Union Blvd,42.3930184,-71.08071685,Somerville,Yes,19,253
-71.08043551,42.36161932,M32053,One Memorial Drive,42.36161932,-71.08043551,Cambridge,Yes,19,254
-71.114249,42.300923,E32010,Forest Hills,42.300923,-71.114249,Boston,Yes,40,255
-70.88693,42.506395,T32010,Forest River Park,42.506395,-70.88693,Salem,Yes,11,256
-71.006098,42.386781,A32035,Orient Heights T Stop - Bennington St at Saratoga St,42.386781,-71.006098,Boston,Yes,19,257
-71.090511,42.339202,B32062,Forsyth St at Huntington Ave,42.339202,-71.090511,Boston,Yes,15,258
-71.09039426,42.39108438,S32015,Foss Park,42.39108438,-71.09039426,Somerville,Yes,15,259
-70.9927243,42.40715656,R32002,Orr Sq (Shirley Ave),42.40715656,-70.9927243,Revere,Yes,11,260
-71.07929528,42.30412793,C32037,Four Corners - 157 Washington St,42.30412793,-71.07929528,Boston,Yes,11,261
-71.123413,42.40449,S32009,Packard Ave at Powderhouse Blvd,42.40449,-71.123413,Somerville,Yes,15,262
-71.07820988,42.30321535,C32111,Four Corners/Geneva T Stop,42.30321535,-71.07820988,Boston,Yes,15,263
-71.123831,42.352261,A32012,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,Boston,Yes,27,264
-71.092225,42.309796,C32027,Franklin Park - Seaver St at Humboldt Ave,42.309796,-71.092225,Boston,Yes,15,265
-71.085347,42.303469,C32030,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,42.303469,-71.085347,Boston,Yes,14,266
-71.105301,42.347241,A32008,Park Dr at Buswell St,42.347241,-71.105301,Boston,Yes,15,267
-71.14347895,42.38267828,M32051,Fresh Pond Reservation,42.38267828,-71.14347895,Cambridge,Yes,17,268
-71.06781138,42.35182807,D32042,Park Plaza at Charles St S.,42.35182807,-71.06781138,Boston,Yes,19,269
-71.0885418,42.3664204,M32078,Galileo Galilei Way at Fulkerson St/Binney St,42.3664204,-71.0885418,Cambridge,Yes,19,270
-71.09261138,42.33848849,Z32997,Parker St at Huntington Ave,42.33848849,-71.09261138,Boston,Yes,19,271
-71.08974038,42.36300378,M32072,Galileo Galilei Way at Main Street,42.36300378,-71.08974038,Cambridge,Yes,19,272
-71.05466698,42.28297568,C32040,Gallivan Blvd at Adams St,42.28297568,-71.05466698,Boston,Yes,15,273
-71.10341903,42.37927325,S32034,Perry Park,42.37927325,-71.10341903,Somerville,Yes,19,274
-71.04536798,42.31886468,C32090,Geiger Gibson Community Health Center,42.31886468,-71.04536798,Boston,Yes,19,275
-71.0446705,42.3502102,C32107,Pier 4 Blvd at Autumn Ln,42.3502102,-71.0446705,Boston,Yes,19,276
-71.0946444,42.3867355,S32046,Gilman Square T at Medford St,42.3867355,-71.0946444,Somerville,Yes,19,277
-71.04419768,42.4203487,V32009,Pope John High School,42.4203487,-71.04419768,Everett,Yes,15,278
-71.04479656,42.41427294,V32006,Glendale Square (Ferry St at Broadway),42.41427294,-71.04479656,Everett,Yes,15,279
-71.119084,42.387995,M32029,Porter Square Station,42.387995,-71.119084,Cambridge,Yes,19,280
-70.910528,42.520897,T32014,Goodhue St at Grove St,42.520897,-70.910528,Salem,Yes,11,281
-71.02876782,42.36411904,A32050,Porzio Park,42.36411904,-71.02876782,Boston,Yes,17,282
-71.08634234,42.3730798,M32081,Gore Street at Lambert Street,42.3730798,-71.08634234,Cambridge,Yes,19,283
-71.116772,42.400877,S32008,Powder House Circle - Nathan Tufts Park,42.400877,-71.116772,Somerville,Yes,15,284
-71.0355854,42.37057753,A32049,Gove St at Orleans St,42.37057753,-71.0355854,Boston,Yes,19,285
-71.08065777,42.34652004,C32007,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,Boston,Yes,18,286
-71.05979576,42.3598254,B32032,Government Center - Cambridge St at Court St,42.3598254,-71.05979576,Boston,Yes,35,287
-71.053181,42.354659,A32026,Purchase St at Pearl St,42.354659,-71.053181,Boston,Yes,19,288
-71.12449831,42.3829443,M32068,Graham and Parks School ? Linnaean St at Walker St,42.3829443,-71.12449831,Cambridge,Yes,18,289
-71.15336637,42.41606457,L32001,Railroad Lot and Minuteman Bikeway,42.41606457,-71.15336637,Arlington,Yes,11,290
-71.12761001,42.38736954,M32079,Raymond Park at Walden St,42.38736954,-71.12761001,Cambridge,Yes,19,291
-71.0429,42.408156,V32015,Gramsdorf Playground,42.408156,-71.0429,Everett,Yes,14,292
-71.107341,42.310579,E32005,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,Boston,Yes,23,293
-71.080952,42.30791,B32028,Grove Hall Library - 41 Geneva Ave,42.30791,-71.080952,Boston,Yes,15,294
-71.12011306,42.39638681,S32019,Grove St at Community Path,42.39638681,-71.12011306,Somerville,Yes,15,295
-71.09124541,42.42333137,F32005,Haines Square,42.42333137,-71.09124541,Medford,Yes,11,296
-71.0528183,42.4153271,V32012,Hale Park,42.4153271,-71.0528183,Everett,Yes,11,297
-71.06019938,42.30981925,C32113,Hancock St at Pleasant St,42.30981925,-71.06019938,,Yes,19,298
-71.08152866,42.41081837,F32004,Harris Park,42.41081837,-71.08152866,Medford,Yes,11,299
-71.0620996,42.3494261,D32043,Harrison Ave at Bennet St,42.3494261,-71.0620996,Boston,Yes,17,300
-71.06975,42.339194,C32093,Harrison Ave at E. Dedham St,42.339194,-71.06975,Boston,Yes,19,301
-71.06384031,42.34521562,C32057,Harrison Ave at Mullins Way,42.34521562,-71.06384031,Boston,Yes,19,302
-71.13022771,42.34953017,D32035,Harvard Ave at Brainerd Rd,42.34953017,-71.13022771,Boston,Yes,15,303
-71.12188071,42.3722168,M32016,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,Cambridge,Yes,23,304
-71.119945,42.379011,M32020,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Cambridge,Yes,19,305
-71.12098601,42.3733288,M32017,Harvard Square at Brattle St / Eliot St,42.3733288,-71.12098601,Cambridge,Yes,15,306
-71.118579,42.373268,M32018,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Cambridge,Yes,19,307
-71.12490356,42.34435176,K32017,Harvard St and Stedman St,42.34435176,-71.12490356,Brookline,Yes,15,308
-71.09522222,42.36599433,M32055,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,Cambridge,Yes,19,309
-71.1242,42.368019,A32052,Harvard Stadium: N. Harvard St at Soldiers Field Rd,42.368019,-71.1242,Boston,Yes,15,310
-71.116865,42.377945,M32023,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,Cambridge,Yes,17,311
-71.114025,42.376369,M32021,Harvard University Gund Hall at Quincy St / Kirkland St,42.376369,-71.114025,Cambridge,Yes,15,312
-71.114214,42.366621,M32014,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Cambridge,Yes,15,313
-71.125107,42.380287,M32024,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Cambridge,Yes,19,314
-71.11687034,42.36923907,M32038,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36923907,-71.11687034,Cambridge,Yes,21,315
-70.8903331,42.5223714,T32008,Hawthorne Boulevard,42.5223714,-70.8903331,Salem,Yes,9,316
-71.12135231,42.32464511,K32010,High St at Cypress St,42.32464511,-71.12135231,Brookline,Yes,15,317
-71.10286117,42.33741748,B32003,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,Boston,Yes,25,318
-71.0139,42.40741,R32006,Revere City Hall,42.40741,-71.0139,Revere,Yes,11,319
-71.008942,42.408088,R32007,Revere Public Library,42.408088,-71.008942,Revere,Yes,11,320
-71.129042,42.392766,M32036,Rindge Avenue - O'Neill Library,42.392766,-71.129042,Cambridge,Yes,19,321
-71.1100468,42.33661006,A32056,Riverway at Brookline Ave,42.33661006,-71.1100468,Boston,Yes,25,322
-71.07654601,42.36644674,M32035,Rogers St & Land Blvd,42.36644674,-71.07654601,Cambridge,Yes,19,323
-71.127754,42.287072,C32047,Roslindale Village - South St,42.287072,-71.127754,Boston,Yes,15,324
-71.12820532,42.28630716,C32046,Roslindale Village - Washington St,42.28630716,-71.12820532,Boston,Yes,15,325
-71.1145523,42.2645666,E32014,Ross Playground,42.2645666,-71.1145523,Boston,Yes,19,326
-71.050699,42.357143,D32008,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,Boston,Yes,15,327
-71.095171,42.331184,C32001,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,Boston,Yes,23,328
-71.08243078,42.31787329,B32022,Roxbury YMCA - Warren St at MLK Blvd,42.31787329,-71.08243078,Boston,Yes,10,329
-71.08798563,42.33624445,B32002,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,Boston,Yes,26,330
-71.1108917,42.32760387,E32007,S Huntington Ave at Heath St,42.32760387,-71.1108917,Boston,Yes,15,331
-70.89684,42.523994,T32012,Salem MBTA - Lower Level,42.523994,-70.89684,Salem,Yes,11,332
-70.89611113,42.52345239,T32005,Salem MBTA - Washington at Federal St,42.52345239,-70.89611113,Salem,Yes,13,333
-70.89478076,42.50182399,T32007 ,Salem State University - Bike Path at Loring Ave,42.50182399,-70.89478076,Salem,Yes,15,334
-71.0539,42.3106,C32033,Savin Hill T Stop - S Sydney St at Bay St,42.3106,-71.0539,Boston,Yes,14,335
-71.04817357,42.35317809,C32036,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,Boston,Yes,15,336
-71.04167744,42.34881026,B32014,Seaport Hotel - Congress St at Seaport Ln,42.34881026,-71.04167744,Boston,Yes,19,337
-71.04436085,42.35148193,B32007,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,Boston,Yes,23,338
-71.09930186,42.36860524,M32063,Sennott Park Broadway at Norfolk Street,42.36860524,-71.09930186,Cambridge,Yes,19,339
-71.08038157,42.33584613,D32059,Shawmut Ave at Lenox St,42.33584613,-71.08038157,Boston,Yes,19,340
-71.06559185,42.34854543,D32048,Shawmut Ave at Oak St W,42.34854543,-71.06559185,Boston,Yes,15,341
-71.06575,42.292917,E32009,Shawmut T Stop,42.292917,-71.06575,Boston,Yes,19,342
-70.88952363,42.51836788,T32003,Shetland Park - Congress at Peabody St,42.51836788,-70.88952363,Salem,Yes,11,343
-71.10393405,42.35775309,M32047,Sidney Research Campus/Erie Street at Waverly,42.35775309,-71.10393405,Cambridge,Yes,19,344
-71.10057592,42.349496,D32032,Silber Way,42.349496,-71.10057592,Boston,Yes,19,345
-71.15058332,42.39239749,M32069,Smith Pl at Wilson Rd,42.39239749,-71.15058332,Cambridge,Yes,19,346
-71.1182757,42.36426344,A32006,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757,Boston,Yes,15,347
-71.09812,42.386844,S32001,Somerville City Hall,42.386844,-71.09812,Somerville,Yes,19,348
-71.09745376,42.39189812,S32036,Somerville City Hall Annex,42.39189812,-71.09745376,Somerville,Yes,19,349
-71.09601,42.3864,S32048,Somerville High School & Central Library,42.3864,-71.09601,Somerville,Yes,17,350
-71.10856622,42.39044622,S32020,Somerville Hospital,42.39044622,-71.10856622,Somerville,Yes,15,351
-71.03877,42.335741,C32017,South Boston Library - 646 E Broadway,42.335741,-71.03877,Boston,Yes,15,352
-71.076847,42.341332,A32009,South End Library - Tremont St at W Newton St,42.341332,-71.076847,Boston,Yes,15,353
-71.055547,42.352175,A32010,South Station - 700 Atlantic Ave,42.352175,-71.055547,Boston,Yes,47,354
-71.048927,42.378338,D32023,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,Boston,Yes,19,355
-71.16341468,42.27748444,C32087,Spring St at Powell St,42.27748444,-71.16341468,Boston,Yes,19,356
-71.10728681,42.34619708,K32007,St Mary's,42.34619708,-71.10728681,Brookline,Yes,15,357
-71.10124648,42.33329255,B32063,St. Alphonsus St at Tremont St,42.33329255,-71.10124648,Boston,Yes,18,358
-71.052608,42.344137,C32024,State Street at Channel Center,42.344137,-71.052608,Boston,Yes,19,359
-71.104374,42.316966,D32041,Stony Brook T Stop,42.316966,-71.104374,Boston,Yes,19,360
-71.07242074,42.34954403,D32049,Stuart St at Berkeley St,42.34954403,-71.07242074,Boston,Yes,19,361
-71.066289,42.351146,D32011,Stuart St at Charles St,42.351146,-71.066289,Boston,Yes,18,362
-71.07514855,42.38445226,D32053,Sullivan Square,42.38445226,-71.07514855,Boston,Yes,19,363
-70.99804848,42.40833706,R32001,Sumner St at Shirley Ave,42.40833706,-70.99804848,Revere,Yes,11,364
-71.052163,42.358155,A32013,Surface Rd at India St,42.358155,-71.052163,Boston,Yes,19,365
-71.05656401,42.3529457,A32042,Surface Rd at Summer St,42.3529457,-71.05656401,Boston,Yes,27,366
-71.05842225,42.41250451,V32007,Swan St. Park,42.41250451,-71.05842225,Everett,Yes,15,367
-71.05355408,42.32039374,C32064,Sydney St at Carson St,42.32039374,-71.05355408,Boston,Yes,19,368
-71.087111,42.2945833,C32043,Talbot Ave At Blue Hill Ave,42.2945833,-71.087111,Boston,Yes,15,369
-71.07797205,42.29225148,C32110,Talbot Ave T Station,42.29225148,-71.07797205,Boston,Yes,19,370
-71.12688361,42.33137017,K32008,Tappan St at Brookline Hills MBTA,42.33137017,-71.12688361,Brookline,Yes,15,371
-71.12590793,42.4008795,S32011,Teele Square,42.4008795,-71.12590793,Somerville,Yes,15,372
-71.09639924,42.31930943,E32011,The Dimock Center,42.31930943,-71.09639924,Boston,Yes,16,373
-71.044201,42.370744,A32033,The Eddy - New St at Sumner St,42.370744,-71.044201,Boston,Yes,15,374
-71.044024,42.344792,C32028,The Lawn on D,42.344792,-71.044024,Boston,Yes,19,375
-71.14549814,42.34679008,D32054,The Overlook at St. Gabriel's,42.34679008,-71.14549814,Boston,Yes,18,376
-71.08277142,42.36544486,M32048,Third at Binney,42.36544486,-71.08277142,Cambridge,Yes,15,377
-71.14456963,42.40016805,L32005,Thorndike Field at Minuteman Bikeway,42.40016805,-71.14456963,Arlington,Yes,11,378
-71.069616,42.345392,C32000,Tremont St at E Berkeley St,42.345392,-71.069616,Boston,Yes,19,379
-71.06166646,42.35668335,B32056,Tremont St at Hamilton Pl,42.35668335,-71.06166646,Boston,Yes,18,380
-71.0816905,42.3384318,C32056,Tremont St at Northampton St,42.3384318,-71.0816905,Boston,Yes,19,381
-71.07421449,42.34254914,C32060,Tremont St at W. Dedham St,42.34254914,-71.07421449,Boston,Yes,15,382
-71.063348,42.354979,D32014,Tremont St at West St,42.354979,-71.063348,Boston,Yes,15,383
-71.059624,42.359322,A32058,Tremont St. at Court St.,42.359322,-71.059624,,Yes,19,384
-71.062256,42.343749,C32035,Troy Boston,42.343749,-71.062256,Boston,Yes,5,385
-71.107833,42.398444,S32042,Trum Field @ Cedar St (Temp Winter Station),42.398444,-71.107833,Somerville,Yes,19,386
-71.106128,42.401697,F32003,Tufts Sq - Main St at Medford St,42.401697,-71.106128,Medford,Yes,11,387
-71.137313,42.353334,A32001,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,Boston,Yes,19,388
-71.09540476,42.3796479,S32002,Union Square - Somerville,42.3796479,-71.09540476,Somerville,Yes,19,389
-71.090098,42.380078,S32041,Union Square East,42.380078,-71.090098,Somerville,Yes,19,390
-71.03648586,42.31218918,C32014,University of Massachusetts Boston - Campus Center,42.31218918,-71.03648586,Boston,Yes,19,391
-71.10006094,42.36264779,M32040,University Park,42.36264779,-71.10006094,Cambridge,Yes,19,392
-71.05934903,42.36473899,A32053,Valenti Way at Haverhill St,42.36473899,-71.05934903,Boston,Yes,24,393
-71.13775671,42.38536765,M32057,Vassal Lane at Tobin/VLUS,42.38536765,-71.13775671,Cambridge,Yes,19,394
-71.11305356,42.37250865,M32050,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,Cambridge,Yes,19,395
-70.90166733,42.48628785,T32017,Vinnin Square,42.48628785,-70.90166733,Salem,Yes,11,396
-71.0514432,42.3391085,C32029,W Broadway at D St,42.3391085,-71.0514432,Boston,Yes,20,397
-71.046229,42.33595898,C32016,W Broadway at Dorchester St,42.33595898,-71.046229,Boston,Yes,17,398
-71.09616905,42.31242399,C32102,Walnut Ave at School St,42.31242399,-71.09616905,Boston,Yes,19,399
-71.060292,42.371848,D32021,Warren St at Chelsea St,42.371848,-71.060292,Boston,Yes,23,400
-71.13421171,42.33985827,K32011,Washington Sq,42.33985827,-71.13421171,Brookline,Yes,15,401
-71.08709779,42.38103732,S32043,Washington St @ New Washington St (Temp Winter Station),42.38103732,-71.08709779,Somerville,Yes,15,402
-71.16031677,42.34895285,D32029,Washington St at Brock St,42.34895285,-71.16031677,Boston,Yes,15,403
-71.19943707,42.35389024,N32001,Washington St at Crafts St,42.35389024,-71.19943707,Newton,Yes,11,404
-71.07903779,42.33509899,C32005,Washington St at Lenox St,42.33509899,-71.07903779,Boston,Yes,15,405
-71.081198,42.332817,B32026,Washington St at Melnea Cass Blvd,42.332817,-71.081198,Boston,Yes,19,406
-71.07404083,42.3385146,C32006,Washington St at Rutland St,42.3385146,-71.07404083,Boston,Yes,27,407
-71.071806,42.290333,C32038,Washington St at Talbot Ave,42.290333,-71.071806,Boston,Yes,17,408
-71.20764971,42.35145812,N32014,Washington St at Walnut St,42.35145812,-71.20764971,Newton,Yes,11,409
-71.0689044,42.34157472,D32002,Washington St at Waltham St,42.34157472,-71.0689044,Boston,Yes,15,410
-71.04569256,42.351586,C32034,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586,-71.04569256,Boston,Yes,15,411
-71.18751436,42.36759308,W32005,Watertown City Hall,42.36759308,-71.18751436,Watertown,Yes,11,412
-71.18573324,42.36526032,W32002,Watertown Sq,42.36526032,-71.18573324,Watertown,Yes,15,413
-71.21382214,42.35410408,N32006,Watertown St at Albemarle Rd,42.35410408,-71.21382214,Newton,Yes,11,414
-71.07573182,42.4023682,V32014,Wellington MBTA,42.4023682,-71.07573182,Everett,Yes,19,415
-71.09627098,42.33758601,B32021,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601,-71.09627098,Boston,Yes,12,416
-71.06446669,42.36590788,D32022,West End Park,42.36590788,-71.06446669,Boston,Yes,35,417
-71.22627497,42.3496005,N32005,West Newton,42.3496005,-71.22627497,Newton,Yes,15,418
-71.09218862,42.33286288,B32059,Whittier St Health Center,42.33286288,-71.09218862,Boston,Yes,19,419
-71.107669,42.306539,D32040,Williams St at Washington St,42.306539,-71.107669,Boston,Yes,23,420
-71.11412136,42.38567579,S32005,Wilson Square,42.38567579,-71.11412136,Somerville,Yes,15,421
